NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Michael Wetterauer,July 2013, We had so much fun! I came here for my honemoon. Why didn't I find this place sooner? The view form the back porch was to die for. BE WARNED! But seriously tell all your friends! I wish I could have stayed longer. I do not regret anything! The town was very cute. My partner and I always wanted to visit. NO INDOOR PLUMBING!! This place is awesome! The owner has the best style. The owner wouldn't let me bring my pet bear. But the owner was cool. BEST TRIP EVER! The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,8
David Kim,March 2020, The town was very cute. Very much worth it. NO INDOOR PLUMBING!! But the owner was cool. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,8
Christina Meador,August 2017, The place smelled very bad! We had so much fun! The owner has the best style. I came here for my honemoon. But seriously tell all your friends! BE WARNED! The torcher chamber was a bit too much. The view form the back porch was to die for. The town was very cute. It was quite a drive from the airport. Very much worth it. NO INDOOR PLUMBING!! But the owner was cool. The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,8
Alex Sandoval,April 2019, The view form the back porch was to die for. The owner has the best style. The owner wouldn't let me bring my pet bear. I do not regret anything! Why didn't I find this place sooner? It was quite a drive from the airport. I wish I could have stayed longer. And I would do it again! BEST TRIP EVER! This place is awesome! The town was very cute. NO INDOOR PLUMBING!! But the owner was cool. But seriously tell all your friends! The place smelled very bad! You can tell the owner really likes bears. My partner and I always wanted to visit. BE WARNED! We had so much fun! I want my money back. Very much worth it. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,8
Connor Wilson,May 2015, You can tell the owner really likes bears. I came here for my honemoon. The view form the back porch was to die for. And I would do it again! The owner wouldn't let me bring my pet bear. The place smelled very bad! But the owner was cool. I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,8
Nick Mendini,June 2020, You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,9
Sam Goldie,May 2010, Why didn't I find this place sooner? The town was very cute. But the owner was cool. Very much worth it. BEST TRIP EVER! And I would do it again! I want my money back. It was quite a drive from the airport. My partner and I always wanted to visit. The torcher chamber was a bit too much. I do not regret anything! This place is awesome! NO INDOOR PLUMBING!! The owner has the best style. The owner wouldn't let me bring my pet bear. But seriously tell all your friends! The view form the back porch was to die for. The place smelled very bad! We had so much fun! I came here for my honemoon. You can tell the owner really likes bears. BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,9
Brandon Elzy,July 2008, My partner and I always wanted to visit. BEST TRIP EVER! It was quite a drive from the airport. I want my money back. You can tell the owner really likes bears. But seriously tell all your friends! The place smelled very bad! I came here for my honemoon. Why didn't I find this place sooner? Very much worth it. This place is awesome! We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,9
Leah Cardon,June 2017, But the owner was cool. The torcher chamber was a bit too much. We had so much fun! The view form the back porch was to die for. I came here for my honemoon. BEST TRIP EVER! The town was very cute. My partner and I always wanted to visit. I wish I could have stayed longer. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,9
Zain Padela,March 2014, But the owner was cool. You can tell the owner really likes bears. The view form the back porch was to die for. BEST TRIP EVER! I do not regret anything! The owner wouldn't let me bring my pet bear. I wish I could have stayed longer. The torcher chamber was a bit too much. The place smelled very bad! The owner has the best style. I came here for my honemoon. And I would do it again! The town was very cute. This place is awesome! We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,9
Genaro Salinas,March 2008, I want my money back. Very much worth it. I came here for my honemoon. This place is awesome! The owner has the best style. The owner wouldn't let me bring my pet bear. The torcher chamber was a bit too much. Why didn't I find this place sooner? But the owner was cool. I do not regret anything! BEST TRIP EVER! We had so much fun! And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,9
Taylor Anderson,November 2015, My partner and I always wanted to visit. I want my money back. BE WARNED! Why didn't I find this place sooner? The torcher chamber was a bit too much. I wish I could have stayed longer. Very much worth it. We had so much fun! I came here for my honemoon. You can tell the owner really likes bears. The view form the back porch was to die for. The owner wouldn't let me bring my pet bear. I do not regret anything! The owner has the best style. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,9
Dylan Ring,July 2008, The owner wouldn't let me bring my pet bear. But the owner was cool. I came here for my honemoon. NO INDOOR PLUMBING!! I wish I could have stayed longer. I do not regret anything! Why didn't I find this place sooner? The owner has the best style. I want my money back. BEST TRIP EVER! And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,9
Christina Meador,April 2015, The owner wouldn't let me bring my pet bear. I do not regret anything! I wish I could have stayed longer. But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,9
John Kelly,August 2012, Why didn't I find this place sooner? The place smelled very bad! This place is awesome! But seriously tell all your friends! I want my money back. My partner and I always wanted to visit. You can tell the owner really likes bears. The torcher chamber was a bit too much. It was quite a drive from the airport. I wish I could have stayed longer. We had so much fun! I came here for my honemoon. Very much worth it. But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,9
Zach McCain,November 2013, I do not regret anything! My partner and I always wanted to visit. NO INDOOR PLUMBING!! The place smelled very bad! The view form the back porch was to die for. The town was very cute. It was quite a drive from the airport. This place is awesome! I came here for my honemoon. I wish I could have stayed longer. I want my money back. The owner wouldn't let me bring my pet bear. The torcher chamber was a bit too much. Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,9
Jeremy England,October 2019, Very much worth it. The place smelled very bad! It was quite a drive from the airport. The view form the back porch was to die for. The owner wouldn't let me bring my pet bear. My partner and I always wanted to visit. Why didn't I find this place sooner? You can tell the owner really likes bears. But seriously tell all your friends! But the owner was cool. The torcher chamber was a bit too much. NO INDOOR PLUMBING!! I wish I could have stayed longer. I want my money back. We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,10
Leah Cardon,March 2012, You can tell the owner really likes bears. It was quite a drive from the airport. The view form the back porch was to die for. This place is awesome! I do not regret anything! Very much worth it. NO INDOOR PLUMBING!! I wish I could have stayed longer. I came here for my honemoon. My partner and I always wanted to visit. But the owner was cool. And I would do it again! The owner wouldn't let me bring my pet bear. The town was very cute. The owner has the best style. The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,10
Michael Wetterauer,November 2016, Why didn't I find this place sooner? You can tell the owner really likes bears. The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,10
Genaro Salinas,July 2018, I want my money back. And I would do it again! But the owner was cool. I came here for my honemoon. The torcher chamber was a bit too much. But seriously tell all your friends! I wish I could have stayed longer. The town was very cute. BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,10
Derek Warner-Reyes,February 2014, The view form the back porch was to die for. We had so much fun! But seriously tell all your friends! The place smelled very bad! I came here for my honemoon. You can tell the owner really likes bears. This place is awesome! The owner has the best style. And I would do it again! I wish I could have stayed longer. I do not regret anything! Why didn't I find this place sooner? But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,10
